mal_id,url,trailer,title,title_japanese,type,source,episodes,status,aired,duration,rating,score,members,favorites,genres,start_date
5,https://myanimelist.net/anime/5/Cowboy_Bebop__Tengoku_no_Tobira,,Cowboy Bebop: Tengoku no Tobira,カウボーイビバップ 天国の扉,Movie,Original,1,Finished Airing,"Sep 1, 2001",1 hr 55 min,R - 17+ (violence & profanity),8.38,403344,1746,"Action, Sci-Fi",01.09.2001
31,https://myanimelist.net/anime/31/Shinseiki_Evangelion_Movie__Shi_to_Shinsei,https://www.youtube-nocookie.com/embed/eI8aUqsCovo?enablejsapi=1&wmode=opaque&autoplay=1,Shinseiki Evangelion Movie: Shi to Shinsei,新世紀エヴァンゲリオン劇場版 シト新生,Movie,Original,1,Finished Airing,"Mar 15, 1997",1 hr 44 min,R - 17+ (violence & profanity),7.49,275680,787,"Drama, Sci-Fi, Suspense",15.03.1997
32,https://myanimelist.net/anime/32/Shinseiki_Evangelion_Movie__Air_Magokoro_wo_Kimi_ni,https://www.youtube-nocookie.com/embed/v1pWyWIu8x4?enablejsapi=1&wmode=opaque&autoplay=1,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni","新世紀エヴァンゲリオン劇場版 Air / まごころを, 君に",Movie,Original,1,Finished Airing,"Jul 19, 1997",1 hr 26 min,R+ - Mild Nudity,8.56,1010593,31440,"Avant Garde, Drama, Sci-Fi, Suspense",19.07.1997
43,https://myanimelist.net/anime/43/Koukaku_Kidoutai,https://www.youtube-nocookie.com/embed/8RF09G8Ymqg?enablejsapi=1&wmode=opaque&autoplay=1,Koukaku Kidoutai,GHOST IN THE SHELL（攻殻機動隊）,Movie,Manga,1,Finished Airing,"Nov 18, 1995",1 hr 22 min,R+ - Mild Nudity,8.27,685783,13972,"Award Winning, Mystery, Sci-Fi, Suspense",18.11.1995
46,https://myanimelist.net/anime/46/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Ishinshishi_e_no_Chinkonka,https://www.youtube-nocookie.com/embed/B-0HzGldRRk?enablejsapi=1&wmode=opaque&autoplay=1,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,るろうに剣心 -明治剣客浪漫譚- 維新志士への鎮魂歌,Movie,Manga,1,Finished Airing,"Dec 20, 1997",1 hr 30 min,R - 17+ (violence & profanity),7.55,54869,97,Drama,20.12.1997
47,https://myanimelist.net/anime/47/Akira,https://www.youtube-nocookie.com/embed/lG2WL9brJr0?enablejsapi=1&wmode=opaque&autoplay=1,Akira,AKIRA（アキラ）,Movie,Manga,1,Finished Airing,"Jul 16, 1988",2 hr 4 min,R+ - Mild Nudity,8.16,931483,14682,"Action, Horror, Sci-Fi",16.07.1988
54,https://myanimelist.net/anime/54/Appleseed_Movie,https://www.youtube-nocookie.com/embed/ps4iKlkc41E?enablejsapi=1&wmode=opaque&autoplay=1,Appleseed (Movie),アップルシード,Movie,Manga,1,Finished Airing,"Apr 17, 2004",1 hr 45 min,R - 17+ (violence & profanity),7.05,77240,189,Sci-Fi,17.04.2004
83,https://myanimelist.net/anime/83/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai_-_Millers_Report,,Kidou Senshi Gundam: Dai 08 MS Shoutai - Miller's Report,機動戦士ガンダム 第08MS小隊 ミラーズ・リポート,Movie,Original,1,Finished Airing,"Aug 1, 1998",52 min,PG-13 - Teens 13 or older,6.74,14714,5,"Drama, Romance, Sci-Fi",01.08.1998
87,https://myanimelist.net/anime/87/Kidou_Senshi_Gundam__Gyakushuu_no_Char,https://www.youtube-nocookie.com/embed/lqKhAd1UqOE?enablejsapi=1&wmode=opaque&autoplay=1,Kidou Senshi Gundam: Gyakushuu no Char,機動戦士ガンダム 逆襲のシャア,Movie,Novel,1,Finished Airing,"Mar 12, 1988",1 hr 59 min,PG-13 - Teens 13 or older,7.69,56906,580,"Drama, Sci-Fi",12.03.1988
88,https://myanimelist.net/anime/88/Kidou_Senshi_Gundam_F91,https://www.youtube-nocookie.com/embed/XOjgt9N0nn8?enablejsapi=1&wmode=opaque&autoplay=1,Kidou Senshi Gundam F91,機動戦士ガンダムＦ91,Movie,Original,1,Finished Airing,"Mar 16, 1991",2 hr,PG-13 - Teens 13 or older,6.59,36669,87,"Drama, Sci-Fi",16.03.1991
155,https://myanimelist.net/anime/155/X_1999,,X/1999,"エックス, X/1999",Movie,Manga,1,Finished Airing,"Aug 3, 1996",1 hr 37 min,R+ - Mild Nudity,6.5600000000000005,42806,143,"Action, Drama, Fantasy, Mystery",03.08.1996
164,https://myanimelist.net/anime/164/Mononoke_Hime,https://www.youtube-nocookie.com/embed/I1dHzoRl0sQ?enablejsapi=1&wmode=opaque&autoplay=1,Mononoke Hime,もののけ姫,Movie,Original,1,Finished Airing,"Jul 12, 1997",2 hr 13 min,PG-13 - Teens 13 or older,8.67,1349292,23720,"Action, Adventure, Award Winning, Fantasy",12.07.1997
187,https://myanimelist.net/anime/187/Initial_D_Third_Stage,,Initial D Third Stage,頭文字〈イニシャル〉D THIRD STAGE,Movie,Manga,1,Finished Airing,"Jan 13, 2001",1 hr 44 min,PG-13 - Teens 13 or older,7.91,201404,716,"Action, Drama",13.01.2001
199,https://myanimelist.net/anime/199/Sen_to_Chihiro_no_Kamikakushi,https://www.youtube-nocookie.com/embed/ByXuk9QqQkk?enablejsapi=1&wmode=opaque&autoplay=1,Sen to Chihiro no Kamikakushi,千と千尋の神隠し,Movie,Original,1,Finished Airing,"Jul 20, 2001",2 hr 4 min,PG - Children,8.77,1984178,34628,"Adventure, Award Winning, Fantasy",20.07.2001
212,https://myanimelist.net/anime/212/Project_A-Ko,https://www.youtube-nocookie.com/embed/MP9gB4Oa5q4?enablejsapi=1&wmode=opaque&autoplay=1,Project A-Ko,プロジェクトＡ子,Movie,Original,1,Finished Airing,"Jun 21, 1986",1 hr 23 min,PG-13 - Teens 13 or older,6.85,24347,155,"Adventure, Comedy, Sci-Fi",21.06.1986
216,https://myanimelist.net/anime/216/Pia_Carrot_e_Youkoso__Sayaka_no_Koi_Monogatari,,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Pia キャロットへようこそ！！劇場版～さやかの恋物語～,Movie,Visual novel,1,Finished Airing,"Oct 19, 2002",47 min,PG-13 - Teens 13 or older,5.83,3555,1,"Comedy, Romance",19.10.2002
219,https://myanimelist.net/anime/219/Kidou_Senkan_Nadesico__The_Prince_of_Darkness,,Kidou Senkan Nadesico: The Prince of Darkness,機動戦艦ナデシコ The prince of darkness,Movie,Original,1,Finished Airing,"Aug 1, 1998",1 hr 19 min,R - 17+ (violence & profanity),6.72,18000,33,"Award Winning, Drama, Sci-Fi",01.08.1998
304,https://myanimelist.net/anime/304/Aa_Megami-sama_Movie,,Aa! Megami-sama! Movie,劇場版　ああっ女神さまっ,Movie,Original,1,Finished Airing,"Oct 21, 2000",1 hr 46 min,PG-13 - Teens 13 or older,7.53,44904,101,"Comedy, Romance, Supernatural",21.10.2000
313,https://myanimelist.net/anime/313/Ace_wo_Nerae_1979,https://www.youtube-nocookie.com/embed/6e01HyZyRbc?enablejsapi=1&wmode=opaque&autoplay=1,Ace wo Nerae! (1979),エースをねらえ！,Movie,Manga,1,Finished Airing,"Sep 8, 1979",1 hr 28 min,PG-13 - Teens 13 or older,6.91,5500,12,"Drama, Romance, Sports",08.09.1979
315,https://myanimelist.net/anime/315/Xiao_Qian,,Xiao Qian,チャイニーズゴーストストーリー小倩,Movie,Unknown,1,Finished Airing,"Jul 31, 1997",1 hr 24 min,PG - Children,6.39,3486,6,"Action, Drama, Fantasy, Romance",31.07.1997
317,https://myanimelist.net/anime/317/Final_Fantasy_VII__Advent_Children,https://www.youtube-nocookie.com/embed/Qy9hiWlk8yk?enablejsapi=1&wmode=opaque&autoplay=1,Final Fantasy VII: Advent Children,ファイナルファンタジーVII アドベントチルドレン,Movie,Game,1,Finished Airing,"Sep 14, 2005",1 hr 41 min,PG-13 - Teens 13 or older,7.71,218588,1111,"Action, Fantasy",14.09.2005
371,https://myanimelist.net/anime/371/Cardcaptor_Sakura_Movie_1,https://www.youtube-nocookie.com/embed/iRw_9lyIG84?enablejsapi=1&wmode=opaque&autoplay=1,Cardcaptor Sakura Movie 1,劇場版 カードキャプターさくら,Movie,Manga,1,Finished Airing,"Aug 21, 1999",1 hr 21 min,PG - Children,7.63,104834,217,"Award Winning, Comedy, Drama",21.08.1999
372,https://myanimelist.net/anime/372/Cardcaptor_Sakura_Movie_2__Fuuin_Sareta_Card,https://www.youtube-nocookie.com/embed/0IEjp42Mspk?enablejsapi=1&wmode=opaque&autoplay=1,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,劇場版 カードキャプターさくら 封印されたカード,Movie,Manga,1,Finished Airing,"Jul 15, 2000",1 hr 22 min,PG - Children,8.21,122045,501,"Award Winning, Comedy, Drama, Romance",15.07.2000
378,https://myanimelist.net/anime/378/eX-Driver_the_Movie,,eX-Driver the Movie,エクスドライバー the Movie,Movie,Original,1,Finished Airing,"Apr 20, 2002",1 hr 2 min,PG-13 - Teens 13 or older,6.57,6132,5,"Action, Adventure, Comedy, Sci-Fi",20.04.2002
393,https://myanimelist.net/anime/393/Escaflowne,https://www.youtube-nocookie.com/embed/KlUI_4ATSx0?enablejsapi=1&wmode=opaque&autoplay=1,Escaflowne,エスカフローネ,Movie,Original,1,Finished Airing,"Jun 24, 2000",1 hr 37 min,PG-13 - Teens 13 or older,7.05,77022,238,"Adventure, Fantasy, Romance",24.06.2000
405,https://myanimelist.net/anime/405/Blood__The_Last_Vampire,https://www.youtube-nocookie.com/embed/tYnciEGup9k?enablejsapi=1&wmode=opaque&autoplay=1,Blood: The Last Vampire,BLOOD THE LAST VAMPIRE (ブラッド ザ ラスト ヴァンパイア),Movie,Original,1,Finished Airing,"Nov 18, 2000",48 min,R+ - Mild Nudity,6.87,119057,288,"Award Winning, Horror, Supernatural",18.11.2000
415,https://myanimelist.net/anime/415/Tonari_no_Yamada-kun,https://www.youtube-nocookie.com/embed/1C9ujuCPlnY?enablejsapi=1&wmode=opaque&autoplay=1,Tonari no Yamada-kun,ホーホケキョ となりの山田くん,Movie,4-koma manga,1,Finished Airing,"Jul 17, 1999",1 hr 43 min,G - All Ages,7.09,53018,117,"Award Winning, Comedy",17.07.1999
416,https://myanimelist.net/anime/416/Kurenai_no_Buta,https://www.youtube-nocookie.com/embed/awEC-aLDzjs?enablejsapi=1&wmode=opaque&autoplay=1,Kurenai no Buta,紅の豚,Movie,Manga,1,Finished Airing,"Jul 18, 1992",1 hr 33 min,G - All Ages,7.96,278678,2414,"Action, Adventure, Award Winning, Comedy, Drama, Romance",18.07.1992
418,https://myanimelist.net/anime/418/Ranma_½__Chuugoku_Nekonron_Daikessen_Okite_Yaburi_no_Gekitou-hen,,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,らんま 1/2 中国寝崑崙大決戦! 掟やぶりの激闘編!!,Movie,Manga,1,Finished Airing,"Nov 2, 1991",1 hr 14 min,PG-13 - Teens 13 or older,7.23,24774,27,"Adventure, Comedy",02.11.1991
420,https://myanimelist.net/anime/420/Spriggan,https://www.youtube-nocookie.com/embed/Dyv1wZEzeUw?enablejsapi=1&wmode=opaque&autoplay=1,Spriggan,スプリガン,Movie,Manga,1,Finished Airing,"Sep 5, 1998",1 hr 30 min,R - 17+ (violence & profanity),6.68,40400,78,"Adventure, Sci-Fi",05.09.1998
430,https://myanimelist.net/anime/430/Fullmetal_Alchemist__The_Conqueror_of_Shamballa,,Fullmetal Alchemist: The Conqueror of Shamballa,劇場版 鋼の錬金術師 シャンバラを征く者,Movie,Manga,1,Finished Airing,"Jul 23, 2005",1 hr 44 min,R - 17+ (violence & profanity),7.5,343143,684,"Action, Adventure, Award Winning, Drama, Fantasy",23.07.2005
431,https://myanimelist.net/anime/431/Howl_no_Ugoku_Shiro,https://www.youtube-nocookie.com/embed/ARCQf2CEr8k?enablejsapi=1&wmode=opaque&autoplay=1,Howl no Ugoku Shiro,ハウルの動く城,Movie,Novel,1,Finished Airing,"Nov 20, 2004",1 hr 59 min,G - All Ages,8.67,1452153,31171,"Adventure, Award Winning, Drama, Fantasy, Romance",20.11.2004
433,https://myanimelist.net/anime/433/Kumo_no_Mukou_Yakusoku_no_Basho,https://www.youtube-nocookie.com/embed/OCO-csVHouo?enablejsapi=1&wmode=opaque&autoplay=1,"Kumo no Mukou, Yakusoku no Basho",雲のむこう、約束の場所,Movie,Original,1,Finished Airing,"Nov 20, 2004",1 hr 30 min,PG-13 - Teens 13 or older,7.41,228863,743,"Award Winning, Drama, Romance, Sci-Fi",20.11.2004
437,https://myanimelist.net/anime/437/Perfect_Blue,https://www.youtube-nocookie.com/embed/kkP4h-gUWfo?enablejsapi=1&wmode=opaque&autoplay=1,Perfect Blue,パーフェクトブルー,Movie,Novel,1,Finished Airing,"Feb 28, 1998",1 hr 21 min,R+ - Mild Nudity,8.55,790175,21216,"Avant Garde, Award Winning, Drama, Horror, Suspense",28.02.1998
441,https://myanimelist.net/anime/441/Shoujo_Kakumei_Utena__Adolescence_Mokushiroku,,Shoujo Kakumei Utena: Adolescence Mokushiroku,少女革命ウテナ　アドゥレセンス黙示録,Movie,Original,1,Finished Airing,"Aug 14, 1999",1 hr 25 min,R+ - Mild Nudity,7.68,59363,733,"Avant Garde, Drama, Girls Love",14.08.1999
442,https://myanimelist.net/anime/442/Naruto_Movie_1__Dai_Katsugeki_Yuki_Hime_Ninpouchou_Dattebayo,,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,劇場版　NARUTO　大活劇！雪姫忍法帖だってばよ!!,Movie,Manga,1,Finished Airing,"Aug 21, 2004",1 hr 22 min,PG-13 - Teens 13 or older,7.12,314889,325,"Action, Adventure, Fantasy",21.08.2004
449,https://myanimelist.net/anime/449/InuYasha_Movie_4__Guren_no_Houraijima,https://www.youtube-nocookie.com/embed/SpEjy44luvk?enablejsapi=1&wmode=opaque&autoplay=1,InuYasha Movie 4: Guren no Houraijima,犬夜叉 紅蓮の蓬莱島,Movie,Manga,1,Finished Airing,"Dec 23, 2004",1 hr 27 min,PG-13 - Teens 13 or older,7.55,98315,166,"Action, Adventure, Fantasy, Romance",23.12.2004
450,https://myanimelist.net/anime/450/InuYasha_Movie_2__Kagami_no_Naka_no_Mugenjou,https://www.youtube-nocookie.com/embed/BZiXEbZ9OQg?enablejsapi=1&wmode=opaque&autoplay=1,InuYasha Movie 2: Kagami no Naka no Mugenjou,犬夜叉 鏡の中の夢幻城,Movie,Manga,1,Finished Airing,"Dec 21, 2002",1 hr 39 min,PG-13 - Teens 13 or older,7.67,110306,266,"Action, Adventure, Fantasy, Romance",21.12.2002
451,https://myanimelist.net/anime/451/InuYasha_Movie_3__Tenka_Hadou_no_Ken,,InuYasha Movie 3: Tenka Hadou no Ken,映画 犬夜叉 天下覇道の剣,Movie,Manga,1,Finished Airing,"Dec 20, 2003",1 hr 38 min,PG-13 - Teens 13 or older,7.8,118486,224,"Action, Adventure, Fantasy, Romance",20.12.2003
452,https://myanimelist.net/anime/452/InuYasha_Movie_1__Toki_wo_Koeru_Omoi,,InuYasha Movie 1: Toki wo Koeru Omoi,犬夜叉 時代を越える想い,Movie,Manga,1,Finished Airing,"Dec 22, 2001",1 hr 39 min,PG-13 - Teens 13 or older,7.5600000000000005,108614,186,"Action, Adventure, Fantasy, Romance",22.12.2001
459,https://myanimelist.net/anime/459/One_Piece_Movie_01,https://www.youtube-nocookie.com/embed/eEApDotghec?enablejsapi=1&wmode=opaque&autoplay=1,One Piece Movie 01,ONE PIECE,Movie,Manga,1,Finished Airing,"Mar 4, 2000",50 min,PG-13 - Teens 13 or older,7.09,150764,457,"Action, Adventure, Fantasy",04.03.2000
460,https://myanimelist.net/anime/460/One_Piece_Movie_02__Nejimaki-jima_no_Daibouken,https://www.youtube-nocookie.com/embed/wwumv_IcxJo?enablejsapi=1&wmode=opaque&autoplay=1,One Piece Movie 02: Nejimaki-jima no Daibouken,ワンピース ねじまき島の冒険,Movie,Manga,1,Finished Airing,"Mar 3, 2001",55 min,PG-13 - Teens 13 or older,7.08,109856,41,"Action, Adventure, Fantasy",03.03.2001
461,https://myanimelist.net/anime/461/One_Piece_Movie_03__Chinjuu-jima_no_Chopper_Oukoku,https://www.youtube-nocookie.com/embed/K65OpdS3Hsk?enablejsapi=1&wmode=opaque&autoplay=1,One Piece Movie 03: Chinjuu-jima no Chopper Oukoku,ワンピース 珍獣島のチョッパー王国,Movie,Manga,1,Finished Airing,"Mar 2, 2002",55 min,PG-13 - Teens 13 or older,6.82,94605,33,"Action, Adventure, Fantasy",02.03.2002
462,https://myanimelist.net/anime/462/One_Piece_Movie_04__Dead_End_no_Bouken,https://www.youtube-nocookie.com/embed/I4oOj_6kGYc?enablejsapi=1&wmode=opaque&autoplay=1,One Piece Movie 04: Dead End no Bouken,ワンピース デッドエンドの冒険,Movie,Manga,1,Finished Airing,"Mar 1, 2003",1 hr 35 min,PG-13 - Teens 13 or older,7.51,113722,74,"Action, Adventure, Fantasy",01.03.2003
463,https://myanimelist.net/anime/463/One_Piece_Movie_05__Norowareta_Seiken,https://www.youtube-nocookie.com/embed/1v66USnVnPs?enablejsapi=1&wmode=opaque&autoplay=1,One Piece Movie 05: Norowareta Seiken,ワンピース呪われた聖剣,Movie,Manga,1,Finished Airing,"Mar 6, 2004",1 hr 35 min,PG-13 - Teens 13 or older,7.09,91732,40,"Action, Adventure, Fantasy",06.03.2004
464,https://myanimelist.net/anime/464/One_Piece_Movie_06__Omatsuri_Danshaku_to_Himitsu_no_Shima,https://www.youtube-nocookie.com/embed/NVt5Gsy9VKU?enablejsapi=1&wmode=opaque&autoplay=1,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,ワンピース オマツリ男爵と秘密の島,Movie,Manga,1,Finished Airing,"Mar 5, 2005",1 hr 31 min,PG-13 - Teens 13 or older,7.78,118756,532,"Action, Adventure, Drama, Fantasy",05.03.2005
465,https://myanimelist.net/anime/465/One_Piece_Movie_07__Karakuri-jou_no_Mecha_Kyohei,https://www.youtube-nocookie.com/embed/P7soCjGOP14?enablejsapi=1&wmode=opaque&autoplay=1,One Piece Movie 07: Karakuri-jou no Mecha Kyohei,ワンピース THE MOVIE カラクリ城のメカ巨兵,Movie,Manga,1,Finished Airing,"Mar 4, 2006",1 hr 34 min,PG-13 - Teens 13 or older,7.16,83175,21,"Action, Adventure, Fantasy",04.03.2006
468,https://myanimelist.net/anime/468/Innocence,https://www.youtube-nocookie.com/embed/0XkATpPvqEA?enablejsapi=1&wmode=opaque&autoplay=1,Innocence,イノセンス,Movie,Manga,1,Finished Airing,"Mar 6, 2004",1 hr 39 min,R - 17+ (violence & profanity),7.78,173993,1145,"Award Winning, Mystery, Sci-Fi, Suspense",06.03.2004
484,https://myanimelist.net/anime/484/Gensoumaden_Saiyuuki_Movie__Requiem_-_Erabarezaru_Mono_e_no_Chinkonka,,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,劇場版　幻想魔伝最遊記　Requiem　選ばれざる者への鎮魂歌,Movie,Manga,1,Finished Airing,"Aug 18, 2001",1 hr 34 min,PG-13 - Teens 13 or older,7.3,10427,20,"Adventure, Supernatural",18.08.2001
492,https://myanimelist.net/anime/492/Armitage_III__Dual-Matrix,,Armitage III: Dual-Matrix,アミテージ・ザ・サード DUAL-MATRIX,Movie,Original,1,Finished Airing,"Jun 25, 2002",1 hr 30 min,R+ - Mild Nudity,6.79,20352,24,Sci-Fi,25.06.2002
